,LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
1672,1673,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3190364659 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
1673,1674,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3190684677 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1674,1675,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2676562~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1675,1676,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3190944692 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
1676,1677,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2970228~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1677,1678,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3191224708 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1678,1679,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2512715~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
1679,1680,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3191744738 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1680,1681,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2965788~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1681,1682,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3191924748 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
1682,1683,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3030377~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1683,1684,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3192394775 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
1684,1685,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3021917~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1685,1686,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3192854801 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1686,1687,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2853952~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1687,1688,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3193054813 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1688,1689,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2706045~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
1689,1690,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3193214822 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
1690,1691,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2510531~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1691,1692,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3193364831 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1692,1693,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2847927~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1693,1694,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3193904861 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1694,1695,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2604115~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1695,1696,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3194774911 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
1696,1697,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3013531~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1697,1698,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3195614959 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
1698,1699,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2893519~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1699,1700,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3196675020 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1700,1701,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2703157~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
1701,1702,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3197115045 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
1702,1703,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3133977~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1703,1704,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198015097 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
1704,1705,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109094~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1705,1706,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198305113 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
1706,1707,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1707,1708,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198345115 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1708,1709,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1709,1710,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198805142 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1710,1711,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3200035212 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1711,1712,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1712,1713,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3202615360 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1713,1714,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3164035~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1714,1715,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3203065385 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1715,1716,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3203755425 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1716,1717,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1717,1718,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3204535469 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1718,1719,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Microsoft-Windows-RDP-WinIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16398, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1719,1720,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3204965494 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1720,1721,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1721,1722,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3205955551 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1722,1723,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1723,1724,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3206305571 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1724,1725,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2834140~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
1725,1726,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3206335572 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1726,1727,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3207045613 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1727,1728,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1728,1729,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3208475695 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1729,1730,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3208835715 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1730,1731,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1731,1732,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209665763 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1732,1733,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1733,1734,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209785770 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1734,1735,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1735,1736,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209865774 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1736,1737,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Can you please provide the template of this log message?
1737,1738,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3214976067 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1738,1739,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1739,1740,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215266083 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1740,1741,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1741,1742,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215406091 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1742,1743,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Can you please provide the template of this log message?
1743,1744,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215566100 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1744,1745,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1745,1746,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215916120 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1746,1747,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1747,1748,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3216576158 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1748,1749,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.18080, ApplicableState: 112, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
1749,1750,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217166192 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1750,1751,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3139940~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1751,1752,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217316200 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1752,1753,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2719033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
1753,1754,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217556214 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1754,1755,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109103~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1755,1756,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217926235 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1756,1757,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2864202~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1757,1758,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3218366261 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1758,1759,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3074543~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1759,1760,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3219376318 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1760,1761,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1761,1762,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3220876404 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1762,1763,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3142042~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1763,1764,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3222456494 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1764,1765,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3042058~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1765,1766,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3225106646 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1766,1767,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3023215~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1767,1768,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3225556672 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1768,1769,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3108381~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1769,1770,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3225636676 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1770,1771,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB2868038~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1771,1772,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3225896691 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1772,1773,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB2750841~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1773,1774,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3226336716 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1774,1775,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1775,1776,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3226626733 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1776,1777,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1777,1778,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3226836745 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1778,1779,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862335~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1779,1780,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3227386776 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1780,1781,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2908783~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1781,1782,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3228776856 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1782,1783,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 64, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
1783,1784,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3228966867 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1784,1785,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
1785,1786,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3229296886 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1786,1787,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
1787,1788,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3229346889 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1788,1789,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
1789,1790,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3229556901 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1790,1791,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1791,1792,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3230196937 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1792,1793,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1793,1794,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3230936980 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1794,1795,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1795,1796,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3232347060 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1796,1797,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1797,1798,2016-09-29,02:04:27,Info,CBS,Session: 30546354_3233207109 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1798,1799,2016-09-29,02:04:27,Info,CBS,"Read out cached package applicability for package: Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1799,1800,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3271199282 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1800,1801,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1801,1802,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3273319404 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1802,1803,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3072630~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1803,1804,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3274739485 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1804,1805,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3179573~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1805,1806,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3274949497 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1806,1807,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17903, ApplicableState: 112, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
1807,1808,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3275569532 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1808,1809,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB2952664~31bf3856ad364e35~amd64~~6.1.19.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1809,1810,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3275839548 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1810,1811,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1811,1812,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3276819604 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1812,1813,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3178034~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1813,1814,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3276969612 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1814,1815,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB3097989~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1815,1816,2016-09-29,02:04:31,Info,CBS,Session: 30546354_3277269630 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1816,1817,2016-09-29,02:04:31,Info,CBS,"Read out cached package applicability for package: Package_for_KB2853587~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 0, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
1817,1818,2016-09-29,02:04:32,Info,CBS,Session: 30546354_3282399923 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
1818,1819,2016-09-29,02:04:32,Info,CBS,"Read out cached package applicability for package: Package_for_KB2732059~31bf3856ad364e35~amd64~~6.1.5.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
1819,1820,2016-09-29,02:04:32,Info,CBS,Session: 30546354_3283119964 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
