,LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
1633,1634,2016-09-29,02:04:21,Info,CBS,"Read out cached package applicability for package: Package_for_KB947821~31bf3856ad364e35~amd64~~6.1.34.0, ApplicableState: 112, CurrentState:0",E29,"Read out cached package applicability for package: Package_for_KB947821~31bf3856ad364e35~amd64~~6.1.34.0, ApplicableState: 112, CurrentState:0"
1634,1635,2016-09-29,02:04:21,Info,CBS,Session: 30546354_3176413861 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1635,1636,2016-09-29,02:04:21,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020370~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3020370~31bf3856ad364e35~amd64~~6.1.1.2
1636,1637,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3178803998 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1637,1638,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB3003743~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3003743~31bf3856ad364e35~amd64~~6.1.1.1
1638,1639,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3181864173 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1639,1640,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020387~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",E29,Read out cached package applicability for package: Package_for_KB3020387~31bf3856ad364e35~amd64~~6.1.1.2
1640,1641,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3182094186 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1641,1642,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2884256~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2884256~31bf3856ad364e35~amd64~~6.1.1.1
1642,1643,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3183124245 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1643,1644,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB3163245~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3163245~31bf3856ad364e35~amd64~~6.1.1.1
1644,1645,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3183554269 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1645,1646,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2660075~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2660075~31bf3856ad364e35~amd64~~6.1.1.0
1646,1647,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3183714279 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1647,1648,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB3022777~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3022777~31bf3856ad364e35~amd64~~6.1.1.0
1648,1649,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3184784340 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1649,1650,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB3161561~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: Package_for_KB3161561~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112"
1650,1651,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3185364373 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1651,1652,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2800095~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2800095~31bf3856ad364e35~amd64~~6.1.2.0
1652,1653,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3185714393 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1653,1654,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2818604~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:0",E29,"Read out cached package applicability for package: Package_for_KB2818604~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:0"
1654,1655,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3185874402 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1655,1656,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2570947~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2570947~31bf3856ad364e35~amd64~~6.1.1.0
1656,1657,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3186424434 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1657,1658,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB3035132~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: Package_for_KB3035132~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112"
1658,1659,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3186634446 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1659,1660,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2972100~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2972100~31bf3856ad364e35~amd64~~6.1.1.0
1660,1661,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3187144475 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1661,1662,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2966583~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2966583~31bf3856ad364e35~amd64~~6.1.1.2
1662,1663,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3188034526 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1663,1664,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2685811~31bf3856ad364e35~amd64~~6.1.1.11, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2685811~31bf3856ad364e35~amd64~~6.1.1.11
1664,1665,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3188974579 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1665,1666,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3110329~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3110329~31bf3856ad364e35~amd64~~6.1.1.1
1666,1667,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3189744623 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1667,1668,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2545698~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Package_for_KB2545698~31bf3856ad364e35~amd64~~6.1.1.3
1668,1669,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3189934634 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1669,1670,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3124280~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3124280~31bf3856ad364e35~amd64~~6.1.1.1
1670,1671,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3190064642 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1671,1672,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17388, ApplicableState: 112, CurrentState:0",E29,Read out cached package applicability for {package_name}~{version}~{platform}
1672,1673,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3190364659 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1673,1674,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3190684677 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1674,1675,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2676562~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2676562~31bf3856ad364e35~amd64~~6.1.1.3
1675,1676,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3190944692 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1676,1677,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2970228~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2970228~31bf3856ad364e35~amd64~~6.1.1.2
1677,1678,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3191224708 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1678,1679,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2512715~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",E29,Read out cached package applicability for package: Package_for_KB2512715~31bf3856ad364e35~amd64~~6.1.1.1
1679,1680,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3191744738 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1680,1681,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2965788~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: Package_for_KB2965788~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112"
1681,1682,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3191924748 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1682,1683,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3030377~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3030377~31bf3856ad364e35~amd64~~6.1.1.2
1683,1684,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3192394775 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1684,1685,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3021917~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3021917~31bf3856ad364e35~amd64~~6.1.1.3
1685,1686,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3192854801 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1686,1687,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2853952~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2853952~31bf3856ad364e35~amd64~~6.1.1.2
1687,1688,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3193054813 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1688,1689,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2706045~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",E29,"Read out cached package applicability for package: Package_for_KB2706045~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0"
1689,1690,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3193214822 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1690,1691,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2510531~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: Package_for_KB2510531~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112"
1691,1692,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3193364831 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1692,1693,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2847927~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2847927~31bf3856ad364e35~amd64~~6.1.1.1
1693,1694,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3193904861 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1694,1695,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2604115~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2604115~31bf3856ad364e35~amd64~~6.1.1.3
1695,1696,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3194774911 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1696,1697,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3013531~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3013531~31bf3856ad364e35~amd64~~6.1.2.0
1697,1698,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3195614959 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1698,1699,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2893519~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2893519~31bf3856ad364e35~amd64~~6.1.1.0
1699,1700,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3196675020 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1700,1701,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2703157~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",E29,"Read out cached package applicability for package: Package_for_KB2703157~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0"
1701,1702,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3197115045 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1702,1703,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3133977~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3133977~31bf3856ad364e35~amd64~~6.1.1.2
1703,1704,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198015097 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1704,1705,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109094~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3109094~31bf3856ad364e35~amd64~~6.1.1.1
1705,1706,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198305113 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1706,1707,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2
1707,1708,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198345115 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1708,1709,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0
1709,1710,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198805142 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1710,1711,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3200035212 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1711,1712,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5
1712,1713,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3202615360 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1713,1714,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3164035~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3164035~31bf3856ad364e35~amd64~~6.1.1.1
1714,1715,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3203065385 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1715,1716,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3203755425 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1716,1717,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0
1717,1718,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3204535469 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1718,1719,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Microsoft-Windows-RDP-WinIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16398, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for {package} with ApplicableState: 112, CurrentState: 112"
1719,1720,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3204965494 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1720,1721,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1
1721,1722,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3205955551 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1722,1723,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0
1723,1724,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3206305571 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1724,1725,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2834140~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:0",E29,"Read out cached package applicability for package: Package_for_KB2834140~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:0"
1725,1726,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3206335572 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1726,1727,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3207045613 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1727,1728,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1
1728,1729,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3208475695 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1729,1730,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3208835715 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1730,1731,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0
1731,1732,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209665763 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1732,1733,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1
1733,1734,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209785770 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1734,1735,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2
1735,1736,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209865774 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1736,1737,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0
1737,1738,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3214976067 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1738,1739,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1
1739,1740,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215266083 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1740,1741,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2
1741,1742,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215406091 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1742,1743,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0
1743,1744,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215566100 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1744,1745,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0
1745,1746,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215916120 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1746,1747,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2
1747,1748,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3216576158 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1748,1749,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.18080, ApplicableState: 112, CurrentState:0",E29,"Read out cached package applicability for package: {placeholders}~31bf3856ad364e35~amd64~~6.3.9600.18080, ApplicableState: 112, CurrentState:0"
1749,1750,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217166192 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1750,1751,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3139940~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: Package_for_KB3139940~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112"
1751,1752,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217316200 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1752,1753,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2719033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",E29,"Read out cached package applicability for package: Package_for_KB2719033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0"
1753,1754,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217556214 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1754,1755,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109103~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB3109103~31bf3856ad364e35~amd64~~6.1.1.0
1755,1756,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3217926235 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1756,1757,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2864202~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Read out cached package applicability for package: Package_for_KB2864202~31bf3856ad364e35~amd64~~6.1.1.0
1757,1758,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3218366261 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1758,1759,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3074543~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: Package_for_KB3074543~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
1759,1760,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3219376318 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1760,1761,2016-09-29,02:04:26,Info,CBS,"Read out cached package applicability for package: Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112"
1761,1762,2016-09-29,02:04:26,Info,CBS,Session: 30546354_3220876404 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
